kg/ha,contcorn,cornsoy,miscanthus,switchgrass,sorghum,cane,fallow,CRP
21482,214.981812739559,183.48635955466918,45.752273407555116,105.50454681511023,45.752273407555116,45.752273407555116,0,0
21483,207.02740646888503,177.02153365412394,41.00783041968143,115.9765087409557,41.00783041968143,41.00783041968143,0,0
21484,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21485,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21486,207.0,177.0,41.0,115.99999999999996,41.0,41.0,0,0
21487,215.2735229794953,183.70514223462143,45.715809627563075,105.43161925512621,45.715809627563075,45.715809627563075,0,0
21488,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21489,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21490,213.00000000000009,182.0,46.0,106.0,46.0,46.0,0,0
21491,213.0,182.00000000000009,46.0,106.0,46.0,46.0,0,0
21492,207.7444070350741,177.5848912418439,41.21268772430689,115.36193682707928,41.21268772430689,41.21268772430689,0,0
21493,214.46897553095627,183.1017316482172,45.816378058630455,105.63275611726095,45.816378058630455,45.816378058630455,0,0
21494,214.42107420834915,183.06580565626183,45.82236572395636,105.64473144791272,45.82236572395636,45.82236572395636,0,0
21495,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21496,207.00000000000009,177.00000000000009,41.0,116.0,41.0,41.0,0,0
21497,207.0,177.00000000000009,41.0,115.99999999999996,41.0,41.0,0,0
21498,213.0,182.00000000000009,46.0,106.0,46.0,46.0,0,0
21499,207.00000000000009,177.0,41.0,116.0,41.0,41.0,0,0
21500,207.0,177.00000000000009,41.0,116.0,41.0,41.0,0,0
21501,214.83673022994182,183.37754767245627,45.770408721257276,105.54081744251455,45.770408721257276,45.770408721257276,0,0
21502,213.00000000000009,182.0,46.0,105.99999999999996,46.0,46.0,0,0
21503,212.31542158080785,181.3741279905753,44.792533059548255,108.08259392031658,44.792533059548255,44.792533059548255,0,0
21504,207.0,177.0,41.0,115.99999999999996,41.0,41.0,0,0
21505,213.0,182.0,46.0,106.0,46.0,46.0,0,0
21506,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21507,213.43824276457732,182.32385404207167,45.88969729377251,105.97251584199832,45.88969729377251,45.88969729377251,0,0
21508,207.0,176.99999999999991,41.0,115.99999999999996,41.0,41.0,0,0
21509,213.42407530804599,182.31805648103446,45.946990586494245,105.89398117298849,45.946990586494245,45.946990586494245,0,0
21510,212.69162603777679,181.71144733791888,45.37991655551868,107.05072072759116,45.37991655551868,45.37991655551868,0,0
21511,214.00865694448254,182.7564927083619,45.87391788193966,105.74783576387935,45.87391788193966,45.87391788193966,0,0
21512,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21513,213.0,182.0,45.99999999999999,105.99999999999996,45.99999999999999,45.99999999999999,0,0
21514,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21515,213.0,182.0,46.00000000000001,106.0,46.00000000000001,46.00000000000001,0,0
21516,213.00000000000009,182.0,46.0,106.0,46.0,46.0,0,0
21517,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21518,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21519,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21520,213.0,182.0,46.0,105.99999999999996,46.0,46.0,0,0
21521,207.0,177.0,41.0,115.99999999999996,41.0,41.0,0,0
21522,207.0,177.0,41.0,115.99999999999996,41.0,41.0,0,0
21523,207.0,177.0,41.0,115.99999999999996,41.0,41.0,0,0
21524,213.0,182.0,46.00000000000001,106.0,46.00000000000001,46.00000000000001,0,0
21525,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21526,212.58937816200827,181.61236319151385,45.135117784837114,107.45705276936759,45.135117784837114,45.135117784837114,0,0
21527,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21528,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21529,211.08403826958624,180.40336522465518,44.403365224655154,109.19326955068968,44.403365224655154,44.403365224655154,0,0
21530,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21531,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21532,211.1966161064584,180.4971800887153,44.49718008871535,109.00563982256931,44.49718008871535,44.49718008871535,0,0
21533,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21534,207.0,176.99999999999991,41.0,115.99999999999996,41.0,41.0,0,0
21535,211.9100748554652,181.09172904622105,45.09172904622099,107.81654190755795,45.09172904622099,45.09172904622099,0,0
21536,211.9100748554652,181.09172904622105,45.09172904622099,107.81654190755795,45.09172904622099,45.09172904622099,0,0
21537,212.62655996907918,181.68879997423264,45.68879997423268,106.62240005153464,45.68879997423268,45.68879997423268,0,0
21538,212.97883214395839,181.98236011996534,45.98236011996534,106.03527976006932,45.98236011996534,45.98236011996534,0,0
21539,207.0,177.00000000000009,41.0,115.99999999999996,41.0,41.0,0,0
21540,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21541,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21542,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21543,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21544,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21545,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21546,207.0,177.0,41.00000000000001,115.99999999999996,41.00000000000001,41.00000000000001,0,0
21547,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21548,207.0,177.0,41.0,116.0,41.0,41.0,0,0
21549,207.0,177.0,41.00000000000001,116.0,41.00000000000001,41.00000000000001,0,0
21550,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21551,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21552,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21553,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21554,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21555,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21556,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21557,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21558,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21559,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21560,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21561,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21562,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21563,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21564,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21565,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21566,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21567,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21568,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21569,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21570,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21571,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21572,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21573,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21574,192.0,165.99999999999997,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21575,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21576,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21577,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21578,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21579,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21580,192.0,166.00000000000006,32.99999999999999,93.00000000000004,32.99999999999999,32.99999999999999,0,0
21581,192.00000000000009,166.00000000000006,33.0,93.0,33.0,33.0,0,0
21582,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21583,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21584,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21585,192.0,166.00000000000006,32.99999999999999,93.00000000000004,32.99999999999999,32.99999999999999,0,0
21586,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21587,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21588,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21589,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21590,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21591,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21592,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21593,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21594,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21595,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21596,192.0,166.0,33.0,93.00000000000004,33.0,33.0,0,0
21597,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21598,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21599,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21600,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21601,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21602,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21603,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21604,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21605,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21606,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21607,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21608,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21609,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21610,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21611,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21612,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21613,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21614,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21615,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21616,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21617,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21618,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21619,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21620,192.00000000000009,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21621,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21622,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21623,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21624,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21625,201.0,173.0,34.0,94.00000000000004,34.0,34.0,0,0
21626,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21627,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21628,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21629,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21630,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21631,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21632,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21633,192.0,166.0,32.99999999999999,93.00000000000004,32.99999999999999,32.99999999999999,0,0
21634,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21635,192.0,166.00000000000006,33.0,93.0,33.0,33.0,0,0
21636,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21637,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21638,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21639,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21640,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21641,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21642,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21643,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21644,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21645,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21646,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21647,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21648,201.0,172.99999999999991,34.0,94.0,34.0,34.0,0,0
21649,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21650,192.00000000000009,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21651,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21652,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21653,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21654,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21655,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21656,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21657,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21658,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21659,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21660,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21661,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21662,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21663,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21664,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21665,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21666,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
21667,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21668,192.00000000000009,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21669,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21670,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21671,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21672,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21673,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21674,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
21675,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
21676,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21677,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
21678,201.0,173.0,33.99999999999999,94.00000000000004,33.99999999999999,33.99999999999999,0,0
21679,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21680,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21681,192.0,165.99999999999997,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21682,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21683,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21684,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21685,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
21686,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21687,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21688,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21689,199.99343685558728,172.2171175543457,33.88815965062081,93.8881596506208,33.88815965062081,33.88815965062081,0,0
21690,199.2861338842286,171.66699302106667,33.809570431580966,93.80957043158094,33.809570431580966,33.809570431580966,0,0
21691,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21692,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21693,201.0,173.0,33.99999999999999,94.0,33.99999999999999,33.99999999999999,0,0
21694,199.65839860599618,171.95653224910814,33.850933178444016,93.85093317844404,33.850933178444016,33.850933178444016,0,0
21695,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21696,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21697,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21698,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21699,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21700,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21701,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21702,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21703,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21704,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21705,192.00000000000009,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21706,198.7159254440361,171.22349756758356,33.746213938226234,93.74621393822625,33.746213938226234,33.746213938226234,0,0
21707,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21708,198.73796588508912,171.24064013284712,33.74866287612102,93.74866287612105,33.74866287612102,33.74866287612102,0,0
21709,200.30822706368,172.46195438286222,33.92313634040888,93.92313634040887,33.92313634040888,33.92313634040888,0,0
21710,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21711,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21712,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21713,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21714,192.00000000000009,166.0,33.0,93.0,33.0,33.0,0,0
21715,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21716,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21717,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21718,192.0,165.99999999999997,33.0,93.0,33.0,33.0,0,0
21719,192.00000000000009,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21720,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21721,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21722,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21723,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21724,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21725,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21726,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21727,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21728,201.0,173.00000000000009,34.0,94.00000000000004,34.0,34.0,0,0
21729,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21730,192.00000000000009,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21731,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21732,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21733,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21734,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21735,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21736,201.0,173.0,34.0,94.0,34.0,34.0,0,0
21737,192.0,166.0,32.99999999999999,93.0,32.99999999999999,32.99999999999999,0,0
21738,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21739,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21740,192.0,166.0,33.0,93.0,33.0,33.0,0,0
21741,192.0,166.0,33.0,93.0,33.0,33.0,0,0
